lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,label
0.0,0.0,0.0,0.07170513,-0.054701865,-0.03465072,0.110418886,-0.17686194,-0.039824504,0.06162086,-0.25855178,-0.041676912,-0.000618726,-0.26337463,-0.04293675,0.07647893,-0.31888425,-0.008124766,0.081680536,-0.43795717,-0.021033201,0.07732993,-0.51206005,-0.036180563,0.06891829,-0.5757011,-0.049048215,0.026115865,-0.32649598,-0.007005785,0.03339219,-0.4534769,-0.015689883,0.033839107,-0.5407155,-0.031073336,0.031027287,-0.6118819,-0.043760326,-0.017483115,-0.30689618,-0.011527246,-0.015416324,-0.4241616,-0.023146296,-0.009193659,-0.50111943,-0.039684713,-0.0076649487,-0.5631541,-0.052011352,-0.061300054,-0.26673555,-0.020268483,-0.059678614,-0.35283035,-0.03220224,-0.05512604,-0.41078013,-0.039471604,-0.052819163,-0.46288836,-0.0455189,A
0.0,0.0,0.0,0.07279846,-0.05545616,-0.033650704,0.11050573,-0.1774804,-0.03857651,0.06033942,-0.25872695,-0.040345214,-0.0018549263,-0.26355088,-0.041689537,0.076708674,-0.31699365,-0.008522133,0.0819169,-0.4370243,-0.021742327,0.0771122,-0.5117522,-0.036835786,0.06816366,-0.57577276,-0.04968997,0.026477307,-0.32450777,-0.008039979,0.03437829,-0.45249462,-0.0170876,0.03464982,-0.5398986,-0.032625005,0.0313268,-0.611133,-0.045490723,-0.017176121,-0.304804,-0.01305782,-0.014980108,-0.42248002,-0.025189718,-0.00892204,-0.4994247,-0.042120658,-0.007812828,-0.5616163,-0.054777596,-0.061139792,-0.26472974,-0.022110764,-0.05934778,-0.35040894,-0.0347689,-0.054562777,-0.408473,-0.042603977,-0.05223155,-0.4607459,-0.049100295,A
0.0,0.0,0.0,0.073010564,-0.052548945,-0.03388307,0.11029303,-0.17622197,-0.03806022,0.06081763,-0.25796068,-0.039052147,-0.00070509315,-0.2606994,-0.039530866,0.07761201,-0.31708103,-0.0073994556,0.082000434,-0.43695226,-0.019888343,0.077638954,-0.51179296,-0.034645107,0.06941998,-0.57559514,-0.047350954,0.027285427,-0.32458672,-0.0065846764,0.034241647,-0.45219558,-0.01506665,0.03462854,-0.53968996,-0.030304508,0.032098174,-0.61102724,-0.042887732,-0.016393155,-0.3051358,-0.0113633815,-0.014270067,-0.42380792,-0.023143485,-0.008661389,-0.5005808,-0.039775476,-0.0077893436,-0.56226563,-0.052124027,-0.060109973,-0.26539582,-0.020294063,-0.058791637,-0.35138893,-0.032602016,-0.054980144,-0.4084331,-0.040110644,-0.053603232,-0.4597491,-0.046340484,A
0.0,0.0,0.0,0.073103994,-0.05339396,-0.03417571,0.11039311,-0.17688984,-0.038954463,0.060598373,-0.2596172,-0.04054769,-0.001869142,-0.26473647,-0.04159769,0.07852927,-0.3195802,-0.007794067,0.08284959,-0.43924806,-0.020650476,0.07878089,-0.5136304,-0.035811607,0.07087371,-0.5773714,-0.04881382,0.027725339,-0.32673693,-0.007055408,0.034312308,-0.45390198,-0.016025398,0.03479764,-0.5416541,-0.031759363,0.03222549,-0.61331296,-0.044650137,-0.015999347,-0.30632213,-0.011904533,-0.014046043,-0.42442665,-0.024211513,-0.0076910257,-0.5006319,-0.040842194,-0.006038338,-0.5618019,-0.05300563,-0.0597495,-0.26507336,-0.02088693,-0.05799277,-0.35191578,-0.033828493,-0.053369716,-0.4097229,-0.041433837,-0.051175386,-0.46120778,-0.047510177,A
0.0,0.0,0.0,0.072934955,-0.05441904,-0.032678425,0.10937518,-0.17638749,-0.036953736,0.05996123,-0.25789768,-0.038391184,-0.0012849271,-0.2601465,-0.039436195,0.07763341,-0.316541,-0.0067145224,0.08212218,-0.43566924,-0.019337075,0.077709645,-0.5099555,-0.034330554,0.06944811,-0.5732657,-0.047234185,0.02724275,-0.32370937,-0.006678045,0.034254283,-0.45135877,-0.0153578,0.03470075,-0.5396327,-0.030870063,0.031876802,-0.61131823,-0.04378312,-0.016500205,-0.30385247,-0.012141829,-0.014736533,-0.42216337,-0.023953283,-0.008709043,-0.49890083,-0.040813893,-0.007498145,-0.560313,-0.05340472,-0.060572833,-0.26334244,-0.021662598,-0.058973134,-0.34974197,-0.03402569,-0.05444923,-0.4082697,-0.04189026,-0.05226955,-0.4607119,-0.04849743,A
0.0,0.0,0.0,0.073073596,-0.05344963,-0.03404989,0.1108512,-0.17632037,-0.03855033,0.060955077,-0.25859177,-0.039802086,-0.0014156401,-0.26431978,-0.0405344,0.07812986,-0.31574938,-0.0077285236,0.08302575,-0.43549317,-0.020656446,0.078333735,-0.5101671,-0.03571562,0.06955275,-0.57408905,-0.048587345,0.027842045,-0.32384047,-0.0067572827,0.034853727,-0.45138282,-0.015765963,0.035375595,-0.5393244,-0.031384,0.032508194,-0.61073756,-0.04424642,-0.015843034,-0.3050809,-0.01137582,-0.014000773,-0.42337462,-0.023552317,-0.0077064335,-0.49970248,-0.04033418,-0.006341368,-0.56072485,-0.05274836,-0.059972584,-0.26613146,-0.020111896,-0.05873628,-0.35254872,-0.03291498,-0.05397147,-0.40996373,-0.040727675,-0.051571697,-0.46129608,-0.047078308,A
0.0,0.0,0.0,0.07248086,-0.053684115,-0.033784915,0.109546244,-0.17703056,-0.038343854,0.05914551,-0.25891566,-0.0396749,-0.0029978454,-0.2631567,-0.040380795,0.07782969,-0.31755134,-0.0075741424,0.08249542,-0.43753922,-0.019984294,0.07820216,-0.51192534,-0.034719802,0.06982604,-0.5757337,-0.047334187,0.027077824,-0.3246348,-0.0065970654,0.03405893,-0.45181674,-0.014844649,0.034511328,-0.53920525,-0.029833341,0.031525195,-0.6101986,-0.042216852,-0.016766459,-0.30479062,-0.0111339595,-0.015287191,-0.42278436,-0.022324791,-0.009182185,-0.4984469,-0.038012967,-0.007974505,-0.5585357,-0.049618367,-0.06043303,-0.2644891,-0.019842723,-0.058974117,-0.35216218,-0.031422116,-0.05433941,-0.41012958,-0.0381357,-0.052144602,-0.46166202,-0.043674286,A
0.0,0.0,0.0,0.072307736,-0.05350864,-0.033764284,0.109274656,-0.17678559,-0.03820164,0.059595257,-0.2588157,-0.03945964,-0.0024841726,-0.26365477,-0.04020392,0.07741767,-0.31792292,-0.007848749,0.0820719,-0.43742967,-0.02052615,0.0778963,-0.51158345,-0.035387233,0.06966159,-0.5750748,-0.04809497,0.026719093,-0.32585785,-0.007100971,0.03345579,-0.45319784,-0.015678009,0.034151167,-0.5406344,-0.030773718,0.03167644,-0.61159474,-0.043259066,-0.017025739,-0.3063801,-0.011923473,-0.015588075,-0.42426878,-0.023649193,-0.0092381835,-0.5005186,-0.039937,-0.007495731,-0.5613563,-0.051981613,-0.060912058,-0.26597357,-0.020876227,-0.0595873,-0.35343188,-0.033210892,-0.05485961,-0.41094142,-0.040497046,-0.052395523,-0.46193993,-0.04645451,A
0.0,0.0,0.0,0.072612435,-0.05361986,-0.033202484,0.109811574,-0.17726266,-0.037203085,0.06016189,-0.2597292,-0.03814223,-0.0022507608,-0.26444173,-0.03859212,0.078725815,-0.31968597,-0.0054904157,0.083603084,-0.43856946,-0.01733315,0.07915503,-0.51220596,-0.032085456,0.07055491,-0.5752945,-0.0449515,0.027899861,-0.32715046,-0.00496724,0.03464833,-0.45350897,-0.013054458,0.035051614,-0.5405433,-0.028687099,0.032084793,-0.6115823,-0.041732233,-0.016100973,-0.30717966,-0.010067151,-0.014606863,-0.4244246,-0.021889739,-0.008488387,-0.50098073,-0.03909012,-0.0074932277,-0.5624753,-0.051880583,-0.060180306,-0.2668885,-0.0191838,-0.058587134,-0.3536954,-0.03192739,-0.053971022,-0.41128922,-0.039890878,-0.0516451,-0.4630028,-0.04641622,A
0.0,0.0,0.0,0.0734272,-0.053854704,-0.034629364,0.11145708,-0.17608374,-0.03992573,0.06160167,-0.2578091,-0.042028368,-0.00061419606,-0.26273942,-0.043726,0.07853812,-0.317494,-0.008993633,0.083812326,-0.43707925,-0.022617696,0.07955682,-0.5114877,-0.038310453,0.07108116,-0.57581663,-0.051657524,0.027910799,-0.32509226,-0.00831438,0.035126567,-0.45273513,-0.017830124,0.035360634,-0.5411811,-0.03400719,0.03218469,-0.6136605,-0.04736699,-0.015731335,-0.30511788,-0.013250714,-0.013684213,-0.4230711,-0.025794825,-0.0077195764,-0.5003427,-0.042939603,-0.006811708,-0.5625454,-0.055618916,-0.05950743,-0.26447314,-0.02236885,-0.05762258,-0.35165003,-0.035357323,-0.052972943,-0.40999424,-0.04325225,-0.05100493,-0.46190882,-0.049712606,A
0.0,0.0,0.0,0.07274285,-0.054861844,-0.032960445,0.110643744,-0.17682254,-0.03757352,0.061158806,-0.25822067,-0.03931256,-0.0006006658,-0.26325953,-0.04062915,0.078360826,-0.31804907,-0.0070231766,0.08386096,-0.4381348,-0.020112073,0.0798409,-0.51235795,-0.035383716,0.07150644,-0.57577103,-0.048319805,0.027811587,-0.32553408,-0.0069691343,0.03528911,-0.45319897,-0.016059712,0.035429984,-0.5413338,-0.03201829,0.03206545,-0.61301166,-0.045107834,-0.01596281,-0.30593425,-0.012415875,-0.013688087,-0.42460823,-0.024828618,-0.00803858,-0.50115836,-0.04174193,-0.007443309,-0.5620507,-0.054091867,-0.060025096,-0.26546693,-0.021852799,-0.05789736,-0.35286587,-0.034817353,-0.053128228,-0.4111259,-0.042497225,-0.050966233,-0.46258956,-0.04861831,A
0.0,0.0,0.0,0.07316172,-0.05496013,-0.033414595,0.11186564,-0.17889786,-0.037656598,0.06247878,-0.26090312,-0.038880464,7.69496e-05,-0.26212746,-0.039622985,0.07706863,-0.31746405,-0.0064511816,0.08395457,-0.43610024,-0.018757796,0.08063644,-0.510031,-0.033684615,0.07310337,-0.5738425,-0.046603214,0.027033538,-0.32536492,-0.006046954,0.03511119,-0.4523028,-0.014419631,0.03598368,-0.54031885,-0.029913973,0.03315866,-0.61259687,-0.042800818,-0.016264975,-0.3060702,-0.01118174,-0.013869315,-0.42474037,-0.02296562,-0.007794827,-0.5005753,-0.03938688,-0.0072372854,-0.5614365,-0.051511865,-0.059419602,-0.26658875,-0.020435886,-0.05737579,-0.35369164,-0.0325707,-0.0529283,-0.41168624,-0.039721105,-0.05157733,-0.46344262,-0.045674913,A
0.0,0.0,0.0,0.072968006,-0.053782642,-0.03376713,0.11045581,-0.17649245,-0.038713522,0.060770065,-0.25825226,-0.040530313,-0.0006841719,-0.26255226,-0.041950315,0.07676983,-0.31629348,-0.0098869745,0.08303484,-0.4357391,-0.023184035,0.07969645,-0.5102707,-0.038100712,0.07217184,-0.574427,-0.0508711,0.026648194,-0.32336465,-0.009409895,0.034678012,-0.4513367,-0.0186089,0.03575504,-0.53889114,-0.033686318,0.033254415,-0.6107898,-0.046181258,-0.01663068,-0.3034612,-0.0143396165,-0.014479518,-0.42241925,-0.026512094,-0.008616775,-0.49881086,-0.042596985,-0.0076653957,-0.56041855,-0.054534644,-0.06036231,-0.26294798,-0.023383664,-0.05898352,-0.35113433,-0.035972614,-0.054073244,-0.40972692,-0.043362536,-0.05178362,-0.4621482,-0.049451478,A
0.0,0.0,0.0,0.07270947,-0.05510193,-0.03284531,0.110954344,-0.17521483,-0.03787549,0.061592966,-0.25618732,-0.039912988,0.0004066229,-0.2625528,-0.041602094,0.07770038,-0.3154381,-0.00972458,0.083426476,-0.43551296,-0.023341326,0.07948238,-0.5108811,-0.038472,0.071454406,-0.57532454,-0.051318146,0.027317792,-0.32337648,-0.009674388,0.034897715,-0.45154953,-0.019217776,0.035669565,-0.53960323,-0.034734253,0.033106655,-0.61117697,-0.047529045,-0.016244292,-0.30438453,-0.014866821,-0.014594793,-0.42344105,-0.02721731,-0.008669078,-0.4997244,-0.043619223,-0.0072446167,-0.56087637,-0.05585309,-0.06028773,-0.26434815,-0.024028566,-0.0587852,-0.3510077,-0.037012447,-0.05351925,-0.4096062,-0.044774197,-0.050380886,-0.46205288,-0.051078767,A
0.0,0.0,0.0,0.07391769,-0.05248654,-0.033103496,0.11123848,-0.17589033,-0.037125237,0.061365604,-0.25767183,-0.03817396,-0.00020769238,-0.2608698,-0.03889526,0.07775906,-0.31781456,-0.007774003,0.08323139,-0.43749225,-0.020495009,0.08001113,-0.5121231,-0.035386413,0.07277182,-0.57627493,-0.048215076,0.027400523,-0.32476372,-0.00734166,0.03429684,-0.4521952,-0.016115168,0.03498885,-0.54066026,-0.031519268,0.03237754,-0.6132914,-0.044336565,-0.01605764,-0.30450746,-0.012374558,-0.014801681,-0.42233852,-0.024439733,-0.008928835,-0.49856627,-0.040834393,-0.007930845,-0.55983627,-0.052921195,-0.059943244,-0.2640112,-0.021470632,-0.05802247,-0.35147107,-0.03423947,-0.05276704,-0.40953398,-0.041830454,-0.05005911,-0.461455,-0.04799997,A
0.0,0.0,0.0,0.07228202,-0.056118548,-0.033474665,0.109797716,-0.176346,-0.0388665,0.060026973,-0.25560534,-0.041295126,-0.0012589693,-0.2591982,-0.043323554,0.0773316,-0.317642,-0.009186808,0.082412034,-0.43741977,-0.022693288,0.07860559,-0.5119924,-0.03806672,0.07080993,-0.5762761,-0.051126488,0.02673167,-0.32522553,-0.009058412,0.033444524,-0.45251262,-0.018334767,0.03369659,-0.54021895,-0.034055978,0.030889481,-0.6123967,-0.046989895,-0.017043978,-0.30559444,-0.014287999,-0.015408874,-0.42382193,-0.026305242,-0.009799182,-0.4998187,-0.042510454,-0.008652002,-0.56143665,-0.054508485,-0.061166942,-0.26465046,-0.02362786,-0.06011349,-0.35150257,-0.03603058,-0.055383086,-0.40928012,-0.04307297,-0.052987605,-0.4607631,-0.048773516,A
0.0,0.0,0.0,0.07275143,-0.0558244,-0.03516959,0.11149377,-0.17575186,-0.040919088,0.062020272,-0.2560842,-0.04337449,0.00036153197,-0.261235,-0.045223415,0.078725904,-0.318223,-0.008873123,0.0844481,-0.4381866,-0.022645483,0.080511004,-0.5128614,-0.03845046,0.07256895,-0.577095,-0.05168226,0.027847141,-0.3260469,-0.007706964,0.035442114,-0.45360714,-0.017084012,0.035623044,-0.54142123,-0.03314221,0.032654703,-0.6127875,-0.046234272,-0.016073555,-0.3066952,-0.012174483,-0.013687938,-0.42450708,-0.023959301,-0.008287281,-0.50118273,-0.040454857,-0.0073045194,-0.5627079,-0.052667905,-0.060364425,-0.26618898,-0.020948414,-0.058557153,-0.35214186,-0.032811653,-0.05391179,-0.4099549,-0.039874163,-0.051441044,-0.46155655,-0.04565693,A
0.0,0.0,0.0,0.07346243,-0.053635597,-0.033208452,0.11181989,-0.17601055,-0.037712835,0.06284115,-0.2579798,-0.03935683,0.0009506643,-0.26021188,-0.040671222,0.07819146,-0.31726766,-0.007668089,0.08384246,-0.4372015,-0.020661227,0.080085486,-0.5120523,-0.035871714,0.07218185,-0.57604074,-0.048878454,0.027836323,-0.32492545,-0.0076021045,0.035066873,-0.4532764,-0.01648544,0.035219073,-0.542001,-0.03206751,0.0319162,-0.6141364,-0.045026805,-0.01602596,-0.3053375,-0.013015105,-0.01364705,-0.42472664,-0.02506111,-0.008115053,-0.5020801,-0.041775372,-0.007882804,-0.56376886,-0.054238316,-0.06040141,-0.26501435,-0.02252033,-0.058097884,-0.35214752,-0.035060212,-0.053759187,-0.41026583,-0.042565156,-0.052476287,-0.461801,-0.048836116,A
0.0,0.0,0.0,0.07290518,-0.055901766,-0.033924304,0.11084834,-0.1762054,-0.039525412,0.059714794,-0.25567627,-0.042027038,-0.0019997954,-0.25913554,-0.044100374,0.076363295,-0.31816673,-0.009787546,0.08244121,-0.43792325,-0.023433506,0.07862827,-0.5127859,-0.03895297,0.07077727,-0.57774794,-0.05216685,0.025682747,-0.32633317,-0.0094653675,0.033338904,-0.4532893,-0.018682599,0.033629775,-0.54091674,-0.03441376,0.030466229,-0.61305773,-0.047493234,-0.01782751,-0.30719706,-0.014501976,-0.015889525,-0.42511123,-0.02620957,-0.010698736,-0.5011031,-0.042407755,-0.010163903,-0.56249297,-0.054568585,-0.06119889,-0.26668382,-0.023719164,-0.060523733,-0.35246325,-0.035647295,-0.055642456,-0.4103245,-0.042620845,-0.05298245,-0.46163493,-0.04844874,A
0.0,0.0,0.0,0.0736098,-0.055389047,-0.035361577,0.11103907,-0.17614126,-0.040679187,0.060027987,-0.25631404,-0.042521268,-0.0018168092,-0.26032084,-0.043856725,0.07850814,-0.31510505,-0.008863864,0.082993686,-0.4356407,-0.022011431,0.07796988,-0.5111216,-0.037396822,0.0690566,-0.57592916,-0.05048949,0.027411431,-0.32296383,-0.007347921,0.034171283,-0.45172685,-0.016425718,0.03442195,-0.53938633,-0.032492317,0.031936407,-0.6110178,-0.045720737,-0.016995728,-0.30405208,-0.011496783,-0.0155569315,-0.42210817,-0.023558443,-0.00957644,-0.49984983,-0.041055042,-0.008053929,-0.5620548,-0.05399412,-0.061121717,-0.26474637,-0.019870613,-0.059519023,-0.35207236,-0.032104533,-0.055285394,-0.41038883,-0.03999172,-0.053410053,-0.46248147,-0.04654709,A
0.0,0.0,0.0,0.073318094,-0.05637878,-0.03361549,0.11079714,-0.1763404,-0.038963262,0.061221838,-0.25624192,-0.041281056,1.7613173e-05,-0.26058573,-0.043262355,0.0781053,-0.3159265,-0.009754698,0.08386168,-0.4352054,-0.023506714,0.08005452,-0.51059586,-0.03908535,0.072543055,-0.5758202,-0.05236134,0.027644962,-0.3233183,-0.009439935,0.03511837,-0.45070922,-0.018914685,0.03537941,-0.53902394,-0.034672786,0.032347172,-0.61151063,-0.04781114,-0.016030699,-0.30365232,-0.014476864,-0.014308065,-0.4212024,-0.026457014,-0.008976042,-0.4979041,-0.04277627,-0.008167237,-0.55978334,-0.055050507,-0.060257316,-0.26327425,-0.023650995,-0.058756083,-0.3498979,-0.035960115,-0.053532004,-0.40888757,-0.04344146,-0.05039105,-0.46167165,-0.049693536,A
0.0,0.0,0.0,0.07369837,-0.054395556,-0.03475928,0.11220795,-0.1760804,-0.040024024,0.062021136,-0.25766355,-0.041900035,-0.0001385212,-0.2615555,-0.043225195,0.078924716,-0.31555498,-0.009816718,0.0845941,-0.43618888,-0.022834854,0.08017686,-0.5116744,-0.037751965,0.07168046,-0.5766727,-0.05049487,0.028242648,-0.32354242,-0.008742886,0.035750747,-0.45168242,-0.017433742,0.036283374,-0.53951424,-0.03259378,0.033302516,-0.6110593,-0.045142405,-0.015638053,-0.30459267,-0.013126991,-0.013944685,-0.422826,-0.024538083,-0.008108884,-0.49994183,-0.040577386,-0.007191211,-0.561788,-0.052561972,-0.05977948,-0.26541036,-0.02174062,-0.05881454,-0.35278657,-0.0334569,-0.053692862,-0.41145155,-0.040372655,-0.050787687,-0.4637065,-0.046143834,A
0.0,0.0,0.0,0.07334098,-0.056232333,-0.03382958,0.11070615,-0.17706645,-0.03914732,0.059348553,-0.2565958,-0.04135797,-0.0026914477,-0.2617241,-0.043220527,0.07803604,-0.31817836,-0.009898343,0.08307651,-0.43782967,-0.023595674,0.07861203,-0.5131677,-0.039194703,0.070167005,-0.57854056,-0.052519377,0.02709335,-0.32594213,-0.009628754,0.034257203,-0.4533727,-0.018903013,0.03422928,-0.54151094,-0.03482273,0.030928582,-0.6138686,-0.048094995,-0.016960382,-0.3061511,-0.014707907,-0.015338123,-0.4239467,-0.026631748,-0.009925008,-0.5005316,-0.04321162,-0.009333938,-0.5624789,-0.055674955,-0.06140122,-0.26512045,-0.02390657,-0.060118243,-0.35157144,-0.03630191,-0.055217475,-0.41027147,-0.043772798,-0.052631795,-0.46291012,-0.049986076,A
0.0,0.0,0.0,0.07493797,-0.055373073,-0.034397833,0.1126422,-0.17779642,-0.03925686,0.06175199,-0.25892967,-0.04092632,-0.00059100986,-0.2588125,-0.042196266,0.07831478,-0.31651127,-0.008568832,0.08355802,-0.43675944,-0.021639055,0.07976782,-0.5121731,-0.03687917,0.07245001,-0.576702,-0.04996127,0.02771321,-0.32422745,-0.0077446294,0.034440815,-0.45268467,-0.016551668,0.034970105,-0.54143107,-0.03218497,0.032526106,-0.6137823,-0.04521412,-0.016096473,-0.30484584,-0.012491309,-0.014582366,-0.4234444,-0.02411124,-0.008959323,-0.5011913,-0.04102443,-0.008002222,-0.56359625,-0.05372404,-0.059996814,-0.2647742,-0.0214767,-0.058483183,-0.3510471,-0.033368718,-0.053983778,-0.40974724,-0.040994264,-0.05200094,-0.46212375,-0.047497842,A
0.0,0.0,0.0,0.07319242,-0.055622578,-0.03367577,0.11138368,-0.17693716,-0.039080817,0.060263366,-0.2571016,-0.041428845,-0.0025357902,-0.26076752,-0.04339202,0.0780153,-0.3164001,-0.009250378,0.0831815,-0.43634063,-0.02295755,0.07895753,-0.51140404,-0.038462173,0.07077226,-0.57601345,-0.051592797,0.027365744,-0.32452786,-0.009067918,0.034035176,-0.45282757,-0.018578231,0.034181297,-0.54115564,-0.03451022,0.031120121,-0.61335,-0.047595814,-0.01654309,-0.3052676,-0.014263045,-0.014962614,-0.42468762,-0.026595568,-0.009718418,-0.501136,-0.043153886,-0.009472519,-0.5627601,-0.055394653,-0.060637936,-0.26525438,-0.023520354,-0.059057936,-0.3522474,-0.036009587,-0.054673806,-0.4106453,-0.0432336,-0.05308819,-0.463097,-0.04916717,A
0.0,0.0,0.0,0.07268348,-0.055054426,-0.03414633,0.11032358,-0.17627192,-0.039346837,0.060419858,-0.25702053,-0.04136295,-0.0011302531,-0.2621001,-0.042832997,0.07812381,-0.3168828,-0.008620541,0.082296014,-0.4374488,-0.022079445,0.07777366,-0.5130424,-0.03749543,0.069579124,-0.5778154,-0.050501432,0.027092963,-0.3250383,-0.0078552,0.033392906,-0.4533134,-0.017297493,0.033422202,-0.54216874,-0.03315555,0.030434519,-0.6144779,-0.046079822,-0.017058194,-0.3061374,-0.012605326,-0.015802652,-0.4245247,-0.024745151,-0.010553211,-0.5015829,-0.041332006,-0.009847373,-0.56314874,-0.053524442,-0.06110108,-0.26644146,-0.021518087,-0.059685826,-0.3534386,-0.03384966,-0.054947585,-0.41143823,-0.04116712,-0.052454025,-0.4630353,-0.04708537,A
0.0,0.0,0.0,0.07402298,-0.053961933,-0.03458214,0.11281681,-0.17571086,-0.039528843,0.06213078,-0.25642717,-0.041164152,0.0004529953,-0.25874716,-0.042252082,0.078504115,-0.31552052,-0.0088952435,0.08350116,-0.43647957,-0.022013716,0.07886326,-0.5121806,-0.036971916,0.07020682,-0.5766505,-0.0495685,0.027980804,-0.32336068,-0.0076798196,0.035079986,-0.45201373,-0.016410377,0.035005897,-0.5405915,-0.03153535,0.03156823,-0.6122847,-0.04395966,-0.015841007,-0.3047176,-0.012019016,-0.014071733,-0.42301035,-0.02336774,-0.008796722,-0.5002326,-0.03939479,-0.008374244,-0.56201637,-0.051299356,-0.060089976,-0.2658152,-0.020613907,-0.058415473,-0.35228884,-0.032095112,-0.05386418,-0.41036052,-0.03888539,-0.051982835,-0.46243417,-0.044561427,A
0.0,0.0,0.0,0.07314378,-0.055634975,-0.033957247,0.11078352,-0.17620373,-0.039469346,0.060190022,-0.25632054,-0.04196288,-0.0018058419,-0.26006562,-0.044085633,0.07715222,-0.3188318,-0.009252361,0.08159822,-0.43928963,-0.022736035,0.07740736,-0.51465356,-0.038177177,0.06973344,-0.5794954,-0.05129765,0.026330322,-0.3257367,-0.008994012,0.032925576,-0.45333323,-0.018292947,0.032833457,-0.5422276,-0.03430871,0.029724836,-0.6151635,-0.04754116,-0.017517567,-0.3055231,-0.0141692655,-0.01591909,-0.42375284,-0.026333824,-0.01084435,-0.50061136,-0.043080483,-0.01029706,-0.5623914,-0.0554501,-0.061621085,-0.26439625,-0.023480497,-0.06024292,-0.3517893,-0.035990234,-0.0549905,-0.4106537,-0.0434808,-0.051897883,-0.4629988,-0.049584847,A
0.0,0.0,0.0,0.07315028,-0.05737853,-0.034139287,0.110372275,-0.17803931,-0.039638214,0.058734596,-0.25702906,-0.041955564,-0.0030038357,-0.26094192,-0.04379678,0.077839255,-0.3169175,-0.008718369,0.08232108,-0.43756795,-0.022344444,0.077821136,-0.51292926,-0.03789171,0.0694834,-0.5777007,-0.051039085,0.02677375,-0.32477775,-0.008109141,0.03310308,-0.45330033,-0.017686682,0.033231407,-0.5417865,-0.033838417,0.030439943,-0.6141748,-0.047058113,-0.017340153,-0.30587608,-0.013008722,-0.01606977,-0.42445403,-0.025400378,-0.010433316,-0.50192213,-0.042564277,-0.009144455,-0.5642319,-0.05519366,-0.061285734,-0.26623708,-0.022007203,-0.06060654,-0.35299516,-0.034601014,-0.056026638,-0.4113459,-0.04230878,-0.053571522,-0.46338642,-0.048565924,A
0.0,0.0,0.0,0.07332927,-0.057923913,-0.0343246,0.11142984,-0.17775339,-0.03995384,0.059902936,-0.25749528,-0.0424281,-0.0021872222,-0.26093352,-0.0445415,0.0782339,-0.31657273,-0.00937682,0.08240196,-0.4371646,-0.023113322,0.07799402,-0.5123213,-0.038732108,0.070066184,-0.5771375,-0.05192209,0.02711296,-0.32442653,-0.008746331,0.032954365,-0.45316643,-0.018296797,0.03299737,-0.5415093,-0.03448444,0.030397296,-0.61385345,-0.047781486,-0.016800284,-0.3051202,-0.013575663,-0.016256452,-0.42377156,-0.025854638,-0.010923475,-0.50163007,-0.043030143,-0.009763956,-0.5641199,-0.0556978,-0.060840786,-0.26477832,-0.022539401,-0.060398296,-0.35199225,-0.034834716,-0.05593905,-0.41117772,-0.04241865,-0.05350302,-0.46365845,-0.048665322,A
